101,103,route,90
101,103,route,150
101,103,route,210
103,101,route,90
103,104,route,90
104,103,route,90
104,103,route,120
104,103,route,150
104,103,route,180
104,103,route,210
104,103,route,240
104,103,route,270
104,103,route,300
104,103,route,330
104,103,route,360
104,103,route,390
104,103,route,450
104,106,route,90
106,104,route,90
106,107,route,90
107,106,route,90
107,106,route,120
107,108,route,60
108,107,route,60
108,107,route,90
108,109,route,90
108,109,route,150
109,108,route,90
109,110,route,90
110,109,route,60
110,109,route,90
110,109,route,120
110,109,route,180
110,109,route,240
110,111,route,90
111,110,route,90
111,112,route,120
111,112,route,180
112,111,route,120
112,113,route,90
112,113,route,120
112,A09,transfer,180
113,112,route,90
113,112,route,120
113,114,route,120
114,113,route,120
114,115,route,90
114,115,route,150
114,115,route,180
114,115,route,210
115,114,route,90
115,116,route,90
115,116,route,120
116,115,route,120
116,117,route,120
116,117,route,150
117,116,route,120
117,116,route,150
117,118,route,60
118,117,route,60
118,119,route,60
118,119,route,90
119,118,route,90
119,120,route,120
119,120,route,150
119,120,route,180
120,119,route,90
120,121,route,120
120,123,route,150
120,123,route,180
120,123,route,210
120,123,route,270
120,123,route,330
120,123,route,390
120,123,route,450
120,227,route,240
120,227,route,270
121,120,route,90
121,120,route,120
121,122,route,60
121,122,route,90
122,121,route,60
122,121,route,90
122,123,route,90
123,120,route,150
123,120,route,180
123,120,route,210
123,120,route,270
123,120,route,300
123,122,route,90
123,122,route,120
123,124,route,90
123,127,route,240
123,127,route,270
123,127,route,300
123,127,route,330
124,123,route,60
124,123,route,90
124,125,route,90
125,124,route,90
125,126,route,120
125,A24,transfer,180
126,125,route,120
126,125,route,150
126,127,route,90
126,127,route,120
127,123,route,210
127,123,route,240
127,123,route,270
127,126,route,120
127,128,route,60
127,128,route,90
127,725,transfer,180
127,902,transfer,180
127,A27,transfer,300
127,R16,transfer,180
128,127,route,60
128,127,route,90
128,127,route,120
128,129,route,60
128,129,route,90
128,132,route,150
128,132,route,180
128,132,route,210
129,128,route,60
129,128,route,90
129,130,route,60
130,129,route,60
130,129,route,90
130,131,route,60
131,130,route,60
131,132,route,60
132,128,route,150
132,128,route,180
132,131,route,60
132,133,route,90
132,137,route,270
132,137,route,300
132,137,route,330
132,137,route,360
132,D19,transfer,300
132,L02,transfer,180
133,132,route,90
133,132,route,120
133,134,route,90
133,134,route,120
134,133,route,90
134,133,route,120
134,135,route,90
134,135,route,120
135,134,route,90
135,134,route,120
135,136,route,60
136,135,route,60
136,137,route,60
136,137,route,120
136,137,route,180
136,137,route,210
136,137,route,270
137,132,route,240
137,132,route,270
137,132,route,300
137,136,route,60
137,136,route,90
137,138,route,90
137,228,route,60
137,228,route,90
138,137,route,60
138,137,route,90
138,137,route,120
138,137,route,150
138,137,route,180
138,139,route,150
138,139,route,210
139,138,route,60
139,140,route,150
140,139,route,150
140,R27,transfer,120
201,204,route,90
201,204,route,120
201,204,route,150
201,204,route,210
201,204,route,240
201,204,route,270
201,204,route,330
201,204,route,360
201,204,route,390
201,204,route,420
204,201,route,120
204,205,route,90
205,204,route,90
205,204,route,120
205,204,route,150
205,204,route,180
205,204,route,210
205,204,route,270
205,204,route,300
205,204,route,330
205,204,route,360
205,204,route,390
205,204,route,450
205,204,route,480
205,204,route,510
205,204,route,570
205,204,route,690
205,206,route,60
205,206,route,90
206,205,route,60
206,205,route,90
206,207,route,60
206,207,route,90
207,206,route,60
207,206,route,90
207,208,route,90
207,208,route,120
208,207,route,90
208,207,route,120
208,209,route,90
208,209,route,120
209,208,route,90
209,208,route,120
209,210,route,60
209,210,route,90
210,209,route,60
210,209,route,90
210,211,route,120
211,210,route,120
211,210,route,150
211,212,route,90
211,212,route,120
211,212,route,150
212,211,route,120
212,211,route,150
212,213,route,120
212,213,route,150
212,213,route,180
212,213,route,210
212,213,route,240
212,213,route,300
213,212,route,120
213,214,route,90
213,214,route,120
213,221,route,660
213,221,route,690
213,505,route,210
214,213,route,90
214,213,route,120
214,213,route,150
214,213,route,180
214,213,route,210
214,213,route,240
214,215,route,120
215,214,route,90
215,214,route,120
215,216,route,120
215,216,route,150
215,216,route,180
216,215,route,120
216,217,route,90
216,217,route,120
217,216,route,90
217,216,route,120
217,218,route,60
217,218,route,90
218,217,route,60
218,219,route,60
218,219,route,90
219,218,route,60
219,218,route,90
219,220,route,90
219,220,route,120
220,219,route,90
220,221,route,120
220,221,route,150
221,213,route,510
221,213,route,540
221,213,route,570
221,213,route,600
221,213,route,630
221,213,route,690
221,213,route,720
221,213,route,750
221,213,route,840
221,213,route,870
221,220,route,120
221,220,route,150
221,222,route,90
221,222,route,120
221,222,route,150
221,222,route,210
222,221,route,90
222,221,route,120
222,224,route,180
222,224,route,210
222,224,route,240
222,224,route,270
222,224,route,300
222,224,route,330
222,224,route,390
222,415,transfer,180
222,416,route,150
222,416,route,180
222,416,route,210
222,416,route,240
222,416,route,270
222,416,route,300
222,416,route,330
222,416,route,360
224,222,route,180
224,222,route,210
224,222,route,240
224,222,route,270
224,222,route,330
224,222,route,360
224,225,route,90
224,225,route,120
224,302,route,120
224,302,route,150
224,302,route,180
224,302,route,210
224,302,route,240
224,302,route,270
224,302,route,300
224,302,route,360
224,302,route,390
224,302,route,420
224,302,route,480
225,224,route,90
225,224,route,120
225,224,route,150
225,224,route,180
225,224,route,210
225,224,route,240
225,224,route,270
225,226,route,90
226,225,route,90
226,227,route,60
227,120,route,240
227,120,route,270
227,120,route,300
227,120,route,330
227,226,route,60
228,137,route,60
228,137,route,90
228,137,route,120
228,137,route,150
228,229,route,120
228,229,route,150
228,A36,transfer,180
228,E01,transfer,180
229,228,route,120
229,228,route,150
229,230,route,60
229,230,route,90
229,418,transfer,300
229,A38,transfer,180
229,M22,transfer,300
230,229,route,60
230,229,route,90
230,231,route,270
230,231,route,300
231,230,route,180
231,230,route,210
231,232,route,60
231,232,route,90
232,231,route,90
232,231,route,120
232,233,route,60
232,233,route,90
232,423,transfer,300
232,R28,transfer,180
233,232,route,90
233,234,route,60
233,234,route,90
233,234,route,120
233,234,route,150
233,234,route,180
233,234,route,240
234,233,route,90
234,235,route,90
234,423,route,90
234,423,route,120
235,234,route,90
235,234,route,120
235,234,route,150
235,234,route,180
235,234,route,210
235,234,route,240
235,236,route,60
235,236,route,90
235,239,route,210
235,239,route,240
235,239,route,270
235,239,route,300
235,239,route,330
235,239,route,360
235,D24,transfer,180
235,R31,transfer,180
236,235,route,60
236,235,route,90
236,237,route,90
236,237,route,120
237,236,route,120
237,238,route,90
237,238,route,120
238,237,route,90
238,237,route,120
238,239,route,90
238,239,route,120
238,239,route,150
238,239,route,180
238,239,route,210
238,239,route,240
238,239,route,270
239,235,route,240
239,235,route,270
239,235,route,300
239,235,route,330
239,235,route,360
239,238,route,90
239,238,route,120
239,241,route,150
239,241,route,180
239,248,route,90
239,248,route,150
239,250,route,210
239,250,route,330
239,250,route,420
239,250,route,630
239,S04,transfer,180
241,239,route,150
241,239,route,180
241,239,route,210
241,239,route,240
241,239,route,270
241,239,route,330
241,242,route,60
241,242,route,90
242,241,route,60
242,241,route,90
242,241,route,150
242,243,route,90
243,242,route,90
243,242,route,120
243,244,route,90
243,244,route,120
243,244,route,150
243,244,route,180
243,244,route,210
243,244,route,240
243,244,route,270
243,244,route,300
243,244,route,330
243,244,route,390
243,244,route,450
243,244,route,510
243,244,route,570
244,243,route,60
244,243,route,90
244,243,route,120
244,245,route,90
244,245,route,120
245,244,route,90
245,244,route,120
245,244,route,150
245,244,route,180
245,244,route,210
245,244,route,240
245,246,route,90
246,245,route,60
246,247,route,120
246,247,route,150
247,246,route,120
248,239,route,90
248,239,route,120
248,239,route,150
248,239,route,180
248,239,route,210
248,239,route,240
248,239,route,270
248,249,route,90
249,248,route,90
249,248,route,120
249,250,route,120
249,250,route,150
249,250,route,180
249,250,route,210
249,250,route,240
249,250,route,270
249,250,route,300
249,250,route,330
249,250,route,360
249,250,route,480
249,250,route,540
249,250,route,600
249,250,route,720
249,250,route,750
250,239,route,180
250,239,route,210
250,239,route,240
250,239,route,270
250,239,route,300
250,239,route,330
250,249,route,120
250,249,route,150
250,251,route,150
250,251,route,180
251,250,route,150
251,250,route,180
251,250,route,210
251,250,route,240
251,250,route,270
251,250,route,300
251,250,route,330
251,250,route,360
251,252,route,90
252,251,route,90
252,251,route,120
252,253,route,90
252,253,route,120
253,252,route,90
253,252,route,120
253,254,route,60
254,253,route,60
254,253,route,90
254,255,route,90
254,255,route,120
254,L26,transfer,300
255,254,route,90
255,256,route,60
255,256,route,90
256,255,route,60
256,257,route,60
256,257,route,90
257,256,route,90
301,302,route,90
301,302,route,120
301,302,route,180
301,302,route,240
301,302,route,270
302,224,route,120
302,301,route,120
401,402,route,120
402,401,route,120
402,405,route,90
402,405,route,120
405,402,route,90
405,402,route,120
405,406,route,120
406,405,route,120
406,407,route,60
406,407,route,90
407,406,route,60
407,406,route,90
407,408,route,60
407,408,route,90
408,407,route,60
408,409,route,60
408,409,route,90
409,408,route,90
409,410,route,90
409,410,route,120
410,409,route,90
410,409,route,120
410,409,route,150
410,409,route,180
410,409,route,210
410,409,route,240
410,409,route,270
410,409,route,330
410,409,route,390
410,409,route,420
410,409,route,450
410,409,route,570
410,409,route,690
410,411,route,60
410,411,route,90
411,410,route,60
411,412,route,60
411,412,route,90
412,411,route,60
412,411,route,90
412,413,route,90
412,413,route,120
413,409,route,300
413,412,route,90
413,414,route,120
413,414,route,150
414,413,route,90
414,413,route,120
414,415,route,150
414,415,route,180
414,415,route,210
414,415,route,360
414,D11,transfer,180
415,222,transfer,180
415,414,route,90
415,414,route,150
415,416,route,90
415,416,route,120
415,621,route,270
415,621,route,330
415,621,route,360
415,621,route,390
416,222,route,150
416,222,route,300
416,415,route,90
416,415,route,120
416,415,route,210
416,415,route,240
416,415,route,330
416,415,route,360
416,415,route,450
416,415,route,570
416,415,route,690
416,621,route,120
416,621,route,150
416,621,route,180
416,621,route,210
416,621,route,240
416,621,route,270
416,621,route,330
418,229,transfer,300
418,419,route,60
418,419,route,90
418,640,route,90
418,640,route,120
418,640,route,150
418,A38,transfer,180
418,M22,transfer,300
419,418,route,60
419,418,route,90
419,420,route,60
419,420,route,90
420,419,route,60
420,419,route,90
420,423,route,300
420,423,route,330
423,232,transfer,300
423,234,route,90
423,234,route,120
423,234,route,150
423,234,route,180
423,234,route,210
423,420,route,300
423,420,route,330
423,420,route,360
423,R28,transfer,180
501,502,route,120
502,501,route,120
502,501,route,150
502,503,route,150
503,502,route,120
503,502,route,150
503,502,route,450
503,504,route,150
504,503,route,150
504,503,route,180
504,505,route,60
505,213,route,180
505,213,route,210
505,213,route,300
505,213,route,330
505,213,route,360
505,504,route,60
505,504,route,90
601,602,route,150
602,601,route,150
602,603,route,90
603,602,route,90
603,604,route,90
604,603,route,90
604,606,route,60
604,606,route,90
606,604,route,60
606,607,route,60
607,606,route,60
607,608,route,90
607,608,route,120
607,608,route,150
607,608,route,180
607,608,route,210
608,607,route,90
608,607,route,120
608,609,route,90
608,613,route,330
609,608,route,60
609,608,route,90
609,608,route,120
609,608,route,150
609,608,route,180
609,608,route,210
609,608,route,240
609,608,route,300
609,608,route,330
609,608,route,390
609,610,route,90
610,609,route,60
610,609,route,90
610,611,route,60
611,610,route,60
611,612,route,90
611,612,route,120
612,611,route,90
612,611,route,120
612,613,route,120
613,608,route,330
613,608,route,360
613,608,route,390
613,608,route,420
613,608,route,450
613,608,route,480
613,608,route,510
613,608,route,540
613,608,route,570
613,612,route,90
613,612,route,120
613,614,route,90
613,614,route,120
613,619,route,420
613,619,route,480
613,619,route,510
613,619,route,540
614,613,route,90
614,613,route,120
614,613,route,150
614,613,route,180
614,613,route,210
614,613,route,240
614,613,route,270
614,613,route,300
614,613,route,330
614,615,route,90
614,615,route,120
615,614,route,90
615,614,route,120
615,616,route,60
615,616,route,90
616,615,route,60
616,615,route,90
616,617,route,120
617,616,route,120
617,618,route,60
617,618,route,90
618,617,route,60
618,619,route,90
618,619,route,120
619,613,route,390
619,613,route,420
619,613,route,510
619,618,route,90
619,621,route,180
619,621,route,240
619,621,route,300
621,415,route,270
621,416,route,150
621,416,route,180
621,416,route,210
621,416,route,240
621,416,route,270
621,619,route,180
621,619,route,210
621,622,route,90
621,622,route,120
621,626,route,270
621,626,route,300
621,626,route,330
622,621,route,90
622,621,route,120
622,623,route,60
622,623,route,90
623,622,route,60
623,622,route,90
623,624,route,60
623,624,route,90
624,623,route,60
624,623,route,90
624,625,route,90
624,625,route,120
625,624,route,90
625,626,route,120
626,621,route,270
626,621,route,300
626,621,route,330
626,621,route,360
626,621,route,390
626,625,route,120
626,627,route,90
626,627,route,120
626,627,route,150
626,629,route,210
626,629,route,240
626,629,route,270
626,629,route,300
626,629,route,330
626,629,route,360
626,629,route,390
627,626,route,90
627,626,route,120
627,628,route,90
627,628,route,120
628,627,route,90
628,627,route,120
628,629,route,90
628,629,route,120
628,629,route,150
629,626,route,180
629,626,route,210
629,628,route,90
629,628,route,120
629,630,route,90
629,630,route,120
629,631,route,150
629,631,route,180
629,631,route,210
629,631,route,240
629,631,route,270
629,B08,transfer,300
629,R11,transfer,180
630,629,route,90
630,631,route,120
630,631,route,150
630,631,route,180
630,F11,transfer,180
631,629,route,120
631,629,route,150
631,630,route,90
631,630,route,120
631,632,route,120
631,635,route,210
631,635,route,240
631,635,route,270
631,635,route,300
631,635,route,330
631,723,transfer,180
631,901,transfer,180
632,631,route,120
632,633,route,60
632,633,route,90
633,632,route,60
633,632,route,90
633,634,route,60
633,634,route,90
634,633,route,60
634,633,route,90
634,635,route,90
634,635,route,120
635,631,route,210
635,631,route,240
635,631,route,270
635,631,route,300
635,634,route,90
635,634,route,120
635,636,route,60
635,636,route,90
635,640,route,270
635,640,route,300
635,640,route,330
635,640,route,360
635,640,route,390
635,L03,transfer,180
635,R20,transfer,180
636,635,route,60
636,635,route,90
636,637,route,60
636,637,route,90
637,636,route,90
637,638,route,60
637,638,route,90
637,D21,transfer,180
638,637,route,60
638,637,route,90
638,639,route,60
638,639,route,90
638,639,route,150
638,639,route,210
638,639,route,240
638,639,route,270
638,639,route,300
638,639,route,330
638,639,route,390
638,639,route,450
639,638,route,90
639,640,route,120
639,M20,transfer,180
639,Q01,transfer,180
639,R23,transfer,180
640,418,route,90
640,418,route,120
640,635,route,270
640,635,route,300
640,635,route,330
640,635,route,360
640,635,route,390
640,639,route,120
640,M21,transfer,180
701,702,route,150
701,702,route,180
701,702,route,210
701,702,route,240
701,702,route,270
702,701,route,210
702,705,route,90
702,705,route,120
702,705,route,180
702,705,route,210
702,705,route,240
702,707,route,210
702,707,route,240
702,707,route,270
702,707,route,300
702,707,route,360
702,707,route,390
705,702,route,120
705,702,route,150
705,702,route,180
705,702,route,210
705,702,route,240
705,702,route,270
705,702,route,300
705,702,route,330
705,702,route,390
705,702,route,450
705,706,route,60
705,706,route,90
706,705,route,60
706,705,route,90
706,705,route,120
706,707,route,60
706,707,route,90
707,702,route,210
707,702,route,240
707,702,route,270
707,702,route,300
707,702,route,330
707,702,route,360
707,702,route,420
707,706,route,60
707,706,route,90
707,708,route,60
707,708,route,90
707,712,route,210
707,712,route,240
708,707,route,60
708,707,route,90
708,709,route,60
708,709,route,90
709,708,route,60
709,708,route,90
709,710,route,60
709,710,route,90
709,710,route,120
710,709,route,60
710,711,route,90
710,G14,transfer,180
711,710,route,90
711,710,route,120
711,710,route,150
711,710,route,180
711,710,route,210
711,712,route,120
711,712,route,150
712,707,route,240
712,711,route,120
712,713,route,90
712,713,route,120
712,718,route,330
712,718,route,360
712,718,route,390
712,718,route,450
712,718,route,570
713,712,route,90
